school_id,school_name,grade,state,head_branch,oper_state,jibun_addr,doro_addr,lat,lng,sido_name,gugun_name,dong
B000008379,상현중학교,중학교,공립,본교,운영,서울특별시 동작구 상도동 111-52,서울특별시 동작구 사당로2길 2-19,37.4939896,126.960345,서울특별시,동작구,상도동
B000008380,국사봉중학교,중학교,공립,본교,운영,서울특별시 동작구 상도동 214-437,서울특별시 동작구 양녕로20길 20,37.4935308,126.9440571,서울특별시,동작구,상도동
B000008381,동작중학교,중학교,공립,본교,운영,서울특별시 동작구 동작동 59-1,서울특별시 동작구 동작대로39가길 83,37.4954629,126.9778041,서울특별시,동작구,동작동
B000008382,상도중학교,중학교,공립,본교,운영,서울특별시 동작구 사당동 181-20,서울특별시 동작구 사당로2가길 72,37.4909213,126.9614773,서울특별시,동작구,사당동
B000008383,영등포중학교,중학교,공립,본교,운영,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 5,37.5090558,126.9347349,서울특별시,동작구,대방동
B000008384,사당중학교,중학교,공립,본교,운영,서울특별시 동작구 사당동 209-16,서울특별시 동작구 사당로9가길 58,37.4877626,126.9685391,서울특별시,동작구,사당동
B000008385,남성중학교,중학교,공립,본교,운영,서울특별시 동작구 사당동 304-45,서울특별시 동작구 남부순환로269길 166,37.4790094,126.972489,서울특별시,동작구,사당동
B000008386,장승중학교,중학교,공립,본교,운영,서울특별시 동작구 상도동 175-1,서울특별시 동작구 장승배기로10가길 25,37.5031484,126.9408336,서울특별시,동작구,상도동
B000008387,강현중학교,중학교,공립,본교,운영,서울특별시 동작구 상도동 335-5,서울특별시 동작구 상도로13라길 22,37.5031141,126.9307546,서울특별시,동작구,상도동
B000008388,문창중학교,중학교,공립,본교,운영,서울특별시 동작구 신대방동 364-58,서울특별시 동작구 여의대방로22나길 40,37.4958029,126.9224067,서울특별시,동작구,신대방동
B000008389,대방중학교,중학교,공립,본교,운영,서울특별시 동작구 신대방동 492-200,서울특별시 동작구 여의대방로10길 24,37.4955925,126.9143329,서울특별시,동작구,신대방동
B000008390,동양중학교,중학교,사립,본교,운영,서울특별시 동작구 흑석동 198-90,서울특별시 동작구 흑석로9길 94,37.5102231,126.957477,서울특별시,동작구,흑석동
B000008391,성남중학교,중학교,사립,본교,운영,서울특별시 동작구 대방동 375-1,서울특별시 동작구 대방동길 74,37.5052812,126.9266132,서울특별시,동작구,대방동
B000008392,숭의여자중학교,중학교,사립,본교,운영,서울특별시 동작구 대방동 20-114,서울특별시 동작구 여의대방로36길 79,37.5073623,126.9292442,서울특별시,동작구,대방동
B000008393,중앙대학교사범대학부속중학교,중학교,사립,본교,운영,서울특별시 동작구 흑석동 86,서울특별시 동작구 서달로 124,37.5036291,126.9617331,서울특별시,동작구,흑석동
B000008394,봉림중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 1531-38,서울특별시 관악구 장군봉길 72,37.4811983,126.9377032,서울특별시,관악구,봉천동
B000008395,당곡중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 682,서울특별시 관악구 봉천로13길 101,37.4923572,126.9326778,서울특별시,관악구,봉천동
B000008396,구암중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 1712-5,서울특별시 관악구 성현로 53,37.4927753,126.9486035,서울특별시,관악구,봉천동
B000008397,봉원중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 25-19,서울특별시 관악구 관악로24가길 15,37.4839175,126.958231,서울특별시,관악구,봉천동
B000008398,관악중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 100-569,서울특별시 관악구 남부순환로237길 60,37.481259,126.9619119,서울특별시,관악구,봉천동
B000008399,인헌중학교,중학교,공립,본교,운영,서울특별시 관악구 봉천동 1647,서울특별시 관악구 인헌9길 35,37.4726978,126.9688393,서울특별시,관악구,봉천동
B000008400,신관중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 산168-10,서울특별시 관악구 신림로48길 17-16,37.4802018,126.9344525,서울특별시,관악구,신림동
B000008401,신림중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 133,서울특별시 관악구 신림로 40,37.470329,126.9460052,서울특별시,관악구,신림동
B000008402,삼성중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 220-1,서울특별시 관악구 신림로3가길 39-24,37.4676063,126.942512,서울특별시,관악구,신림동
B000008403,난우중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 652-156,서울특별시 관악구 난곡로16길 32,37.4668058,126.9228301,서울특별시,관악구,신림동
B000008404,미성중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 745-24,서울특별시 관악구 문성로16길 40,37.4757658,126.913026,서울특별시,관악구,신림동
B000008405,남서울중학교,중학교,공립,본교,운영,서울특별시 관악구 신림동 1690-3,서울특별시 관악구 남부순환로172길 97,37.4821362,126.921037,서울특별시,관악구,신림동
B000008406,남강중학교,중학교,사립,본교,운영,서울특별시 관악구 신림동 627-1,서울특별시 관악구 난곡로34길 80,37.4713732,126.9246992,서울특별시,관악구,신림동
B000008407,서울문영여자중학교,중학교,사립,본교,운영,서울특별시 관악구 봉천동 1695,서울특별시 관악구 관악로 85,37.4729044,126.9509187,서울특별시,관악구,봉천동
B000008408,광신중학교,중학교,사립,본교,운영,서울특별시 관악구 신림동 산87-6,서울특별시 관악구 광신길 141,37.4644759,126.9259388,서울특별시,관악구,신림동
B000008409,성보중학교,중학교,사립,본교,운영,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,37.4807269,126.9209571,서울특별시,관악구,신림동
B000008410,무학중학교,중학교,공립,본교,운영,서울특별시 성동구 행당동 322-1,서울특별시 성동구 행당로 120,37.5576839,127.0319747,서울특별시,성동구,행당동
B000008411,광희중학교,중학교,공립,본교,운영,서울특별시 성동구 응봉동 193,서울특별시 성동구 독서당로62길 46,37.5511529,127.0339817,서울특별시,성동구,응봉동
B000008412,성수중학교,중학교,공립,본교,운영,서울특별시 성동구 성수동1가 685-143,서울특별시 성동구 서울숲길 18,37.5473422,127.038253,서울특별시,성동구,성수동1가
B000008413,경수중학교,중학교,공립,본교,운영,서울특별시 성동구 성수동2가 268,서울특별시 성동구 뚝섬로13길 14,37.5395092,127.0592721,서울특별시,성동구,성수동2가
B000008414,동마중학교,중학교,공립,본교,운영,서울특별시 성동구 마장동 405-45,서울특별시 성동구 마조로11길 18,37.5628026,127.0403525,서울특별시,성동구,마장동
B000008415,마장중학교,중학교,공립,본교,운영,서울특별시 성동구 마장동 766-49,서울특별시 성동구 마장로35나길 31,37.5683089,127.0421258,서울특별시,성동구,마장동
B000008416,경일중학교,중학교,공립,본교,운영,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27,37.5438284,127.0478694,서울특별시,성동구,성수동1가
B000008417,성원중학교,중학교,공립,본교,운영,서울특별시 성동구 성수동2가 333-17,서울특별시 성동구 성덕정9가길 13,37.5394516,127.0513833,서울특별시,성동구,성수동2가
B000008418,옥정중학교,중학교,공립,본교,운영,서울특별시 성동구 옥수동 227,서울특별시 성동구 한림말길 11,37.5416714,127.0129854,서울특별시,성동구,옥수동
B000008419,행당중학교,중학교,공립,본교,운영,서울특별시 성동구 행당동 66-3,서울특별시 성동구 왕십리로 189,37.5545525,127.0419642,서울특별시,성동구,행당동
B000008420,한양대학교사범대학부속중학교,중학교,사립,본교,운영,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42,37.5619189,127.042326,서울특별시,성동구,사근동
B000008421,자양중학교,중학교,공립,본교,운영,서울특별시 광진구 자양동 524-10,서울특별시 광진구 뚝섬로41길 33,37.5353993,127.0743848,서울특별시,광진구,자양동
B000008422,광장중학교,중학교,공립,본교,운영,서울특별시 광진구 광장동 394-5,서울특별시 광진구 광장로1길 1,37.5471782,127.1019262,서울특별시,광진구,광장동
B000008423,양진중학교,중학교,공립,본교,운영,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,37.5445756,127.0983485,서울특별시,광진구,광장동
B000008424,광남중학교,중학교,공립,본교,운영,서울특별시 광진구 광장동 554-15,서울특별시 광진구 아차산로70길 17-62,37.5408318,127.1016205,서울특별시,광진구,광장동
B000008425,신양중학교,중학교,공립,본교,운영,서울특별시 광진구 자양동 57-8,서울특별시 광진구 자양강변길 73,37.5336506,127.0634311,서울특별시,광진구,자양동
B000008426,광양중학교,중학교,공립,본교,운영,서울특별시 광진구 자양동 674,서울특별시 광진구 자양로3길 7,37.5308899,127.0861691,서울특별시,광진구,자양동
B000008427,광진중학교,중학교,공립,본교,운영,서울특별시 광진구 자양동 693,서울특별시 광진구 뚝섬로64길 45,37.5322204,127.0901621,서울특별시,광진구,자양동
B000008428,용곡중학교,중학교,공립,본교,운영,서울특별시 광진구 중곡동 176-77,서울특별시 광진구 용마산로22길 76,37.565951,127.089089,서울특별시,광진구,중곡동
B000008429,구의중학교,중학교,공립,본교,운영,서울특별시 광진구 화양동 303-18,서울특별시 광진구 광나루로30길 80,37.5428495,127.0788414,서울특별시,광진구,화양동
B000008430,동국대학교사범대학부속여자중학교,중학교,사립,본교,운영,서울특별시 광진구 구의동 238-1,서울특별시 광진구 광나루로36길 47,37.542584,127.0874025,서울특별시,광진구,구의동
B000008431,대원국제중학교,중학교,사립,본교,운영,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26,37.5624945,127.0894181,서울특별시,광진구,중곡동
B000008432,건국대학교사범대학부속중학교,중학교,사립,본교,운영,서울특별시 광진구 화양동 528-4,서울특별시 광진구 자양로 145-1,37.5417232,127.0815966,서울특별시,광진구,화양동
B000008433,길음중학교,중학교,공립,본교,운영,서울특별시 성북구 길음동 635-7,서울특별시 성북구 길음로 144,37.6140891,127.017456,서울특별시,성북구,길음동
B000008434,서울대학교사범대학부설중학교,중학교,국립,본교,운영,서울특별시 성북구 종암동 7-10,서울특별시 성북구 월곡로 36,37.595819,127.0391338,서울특별시,성북구,종암동
B000008435,삼선중학교,중학교,공립,본교,운영,서울특별시 성북구 동소문동4가 278-174,서울특별시 성북구 동소문로3길 69,37.5917492,127.0078716,서울특별시,성북구,동소문동4가
B000008436,월곡중학교,중학교,공립,본교,운영,서울특별시 성북구 상월곡동 35-1,서울특별시 성북구 장월로 6,37.6069807,127.0482587,서울특별시,성북구,상월곡동
B000008437,숭곡중학교,중학교,공립,본교,운영,서울특별시 성북구 하월곡동 87-1,서울특별시 성북구 종암로 208,37.6084785,127.0312988,서울특별시,성북구,하월곡동
B000008438,석관중학교,중학교,공립,본교,운영,서울특별시 성북구 석관동 88-2,서울특별시 성북구 한천로 526,37.6081394,127.0667152,서울특별시,성북구,석관동
